9.820582680198953085e+01,-3.250923761144169255e+00
9.816759633093661819e+01,-3.233152401840301060e+00
9.812992697742798498e+01,-3.215374046598530100e+00
9.809283086889358572e+01,-3.197588792037991290e+00
9.805631996211339185e+01,-3.179796737350958580e+00
9.802040603874276314e+01,-3.161997984276331497e+00
9.798510070088477164e+01,-3.144192637071718366e+00
9.795041536671175209e+01,3.156804504695458924e+00
9.791636126613872193e+01,3.174622717460335863e+00
9.788294943655110103e+01,3.192447196770226370e+00
9.785019071858899053e+01,3.210277828599768846e+00
9.781809575199073947e+01,3.228114496565392511e+00
9.778667497149810117e+01,3.245957081961568402e+00
9.775593860282528169e+01,3.263805463798428619e+00
9.772589665869458031e+01,3.281659518840739587e+00
9.769655893494071108e+01,3.299519121648224029e+00
9.766793500668639183e+01,3.317384144617206321e+00
9.764003422459136061e+01,3.335254458023584778e+00
9.761286571117743449e+01,3.353129930067092701e+00
9.758643835723144377e+01,3.371010426916853042e+00
9.756076081828884128e+01,3.388895812758187187e+00
9.753584151119973455e+01,3.406785949840674732e+00
9.751168861077984218e+01,3.424680698527430067e+00
9.748831004654844890e+01,3.442579917345578888e+00
9.746571349955537755e+01,3.460483463037910212e+00
9.744390639929912368e+01,3.478391190615670148e+00
9.742289592073825588e+01,3.496302953412485870e+00
9.740268898139785847e+01,3.514218603139370067e+00
9.738329223857300576e+01,3.532137989940794753e+00
9.736471208663145660e+01,3.550060962451794033e+00
9.734695465441669171e+01,3.567987367856060743e+00
9.733002580275370974e+01,3.585917051945012535e+00
9.731393112205894624e+01,3.603849859177781667e+00
9.729867593005606352e+01,3.621785632742102745e+00
9.728426526959900400e+01,3.639724214616051334e+00
9.727070390660398402e+01,3.657665445630603251e+00
9.725799632809187756e+01,3.675609165532969236e+00
9.724614674034209827e+01,3.693555213050667252e+00
9.723515906715954316e+01,3.711503425956295121e+00
9.722503694825569198e+01,3.729453641132949304e+00
9.721578373774488568e+01,3.747405694640261853e+00
9.720740250275711958e+01,3.765359421780998694e+00
9.719989602216797664e+01,3.783314657168186823e+00
9.719326678544685194e+01,3.801271234792710008e+00
9.718751699162437774e+01,3.819228988091344590e+00
9.718264854837921973e+01,3.837187750015170984e+00
9.717866307124566561e+01,3.855147353098333340e+00
9.717556188294204844e+01,3.873107629527081208e+00
9.717334601282047402e+01,3.891068411209055000e+00
9.717201619643866195e+01,3.909029529842769524e+00
9.717157287525381548e+01,3.926990816987241395e+00
9.717201619643867616e+01,3.944952104131713266e+00
9.717334601282047402e+01,3.962913222765427790e+00
9.717556188294204844e+01,3.980874004447401582e+00
9.717866307124567982e+01,3.998834280876149005e+00
9.718264854837921973e+01,4.016793883959311806e+00
9.718751699162437774e+01,4.034752645883138200e+00
9.719326678544685194e+01,4.052710399181773226e+00
9.719989602216796243e+01,4.070666976806296411e+00
9.720740250275711958e+01,4.088622212193484096e+00
9.721578373774488568e+01,4.106575939334220493e+00
9.722503694825569198e+01,4.124527992841533930e+00
9.723515906715955737e+01,4.142478208018188113e+00
9.724614674034209827e+01,4.160426420923815094e+00
9.725799632809187756e+01,4.178372468441513554e+00
9.727070390660399823e+01,4.196316188343878650e+00
9.728426526959898979e+01,4.214257419358431456e+00
9.729867593005607773e+01,4.232196001232379601e+00
9.731393112205894624e+01,4.250131774796701123e+00
9.733002580275369553e+01,4.268064582029469811e+00
9.734695465441669171e+01,4.285994266118422047e+00
9.736471208663147081e+01,4.303920671522688757e+00
9.738329223857300576e+01,4.321843644033688037e+00
9.740268898139784426e+01,4.339763030835112723e+00
9.742289592073825588e+01,4.357678680561996032e+00
9.744390639929912368e+01,4.375590443358812642e+00
9.746571349955537755e+01,4.393498170936572578e+00
9.748831004654844890e+01,4.411401716628903458e+00
9.751168861077982797e+01,4.429300935447052723e+00
9.753584151119974877e+01,4.447195684133808058e+00
9.756076081828884128e+01,4.465085821216296047e+00
9.758643835723145799e+01,4.482971207057629748e+00
9.761286571117743449e+01,4.500851703907390089e+00
9.764003422459137482e+01,4.518727175950897568e+00
9.766793500668639183e+01,4.536597489357276913e+00
9.769655893494071108e+01,4.554462512326258761e+00
9.772589665869456610e+01,4.572322115133742315e+00
9.775593860282528169e+01,4.590176170176054171e+00
9.778667497149810117e+01,4.608024552012914832e+00
9.781809575199073947e+01,4.625867137409090724e+00
9.785019071858899053e+01,4.643703805374713944e+00
9.788294943655110103e+01,4.661534437204256420e+00
9.791636126613872193e+01,4.679358916514146038e+00
9.795041536671175209e+01,4.697177129279023866e+00
9.798510070088477164e+01,-1.568196343312971086e+00
9.802040603874276314e+01,-1.550390996108358621e+00
9.805631996211339185e+01,-1.532592243033731538e+00
9.809283086889358572e+01,-1.514800188346698162e+00
9.812992697742798498e+01,-1.497014933786159574e+00
9.816759633093663240e+01,-1.479236578544388836e+00
9.820582680198953085e+01,-1.461465219240520641e+00
9.824460609702575198e+01,-1.443700949895434738e+00
9.828392176091433896e+01,-1.425943861908038457e+00
9.832376118155467282e+01,-1.408194044032947456e+00
9.836411159451418484e+01,-1.390451582359547134e+00
9.840496008770030301e+01,-1.372716560292448706e+00
9.844629360606498381e+01,-1.354989058533317747e+00
9.848809895633877431e+01,-1.337269155064077397e+00
9.853036281179244327e+01,-1.319556925131464942e+00
9.857307171702355220e+01,-1.301852441232948188e+00
9.861621209276586342e+01,-1.284155773103977660e+00
9.865977024071904111e+01,-1.266466987706567071e+00
9.870373234839642862e+01,-1.248786149219193620e+00
9.874808449398862820e+01,-1.231113319027990149e+00
9.879281265124063793e+01,-1.213448555719234712e+00
9.883790269434041420e+01,-1.195791915073102896e+00
9.888334040281628745e+01,-1.178143450058682484e+00
9.892911146644172504e+01,-1.160503210830215348e+00
9.897520149014466995e+01,-1.142871244724568136e+00
9.902159599891975006e+01,-1.125247596259899119e+00
9.906828044274121225e+01,-1.107632307135506089e+00
9.911524020147439273e+01,-1.090025416232840882e+00
9.916246058978404676e+01,-1.072426959617656772e+00
9.920992686203727828e+01,-1.054836970543282293e+00
9.925762421719943518e+01,-1.037255479454992635e+00
9.930553780372082429e+01,-1.019682513995458173e+00
9.935365272441258355e+01,-1.002118099011243046e+00
9.940195404131003443e+01,-9.845622565603405763e-01
9.945042678052135443e+01,-9.670150059207150983e-01
9.949905593706044726e+01,-9.494763635998287876e-01
9.954782647966162301e+01,-9.319463433451325995e-01
9.959672335557536371e+01,-9.144249561554886885e-01
9.964573149534254526e+01,-8.969122102935128682e-01
9.969483581754660406e+01,-8.794081112988035853e-01
9.974402123354133209e+01,-8.619126620020386431e-01
9.979327265215337661e+01,-8.444258625399061469e-01
9.984257498435773925e+01,-8.269477103708587906e-01
9.989191314792496712e+01,-8.094782002916559582e-01
9.994127207203904106e+01,-7.920173244546734326e-01
9.999063670188392905e+01,-7.745650723859593967e-01
1.000399920031984067e+02,-7.571214310039999784e-01
1.000893229667973259e+02,-7.396863846391887876e-01
1.001386146130585786e+02,-7.222599150539584789e-01
1.001878519963743628e+02,-7.048420014635659037e-01
1.002370202095657987e+02,-6.874326205574885496e-01
1.002861043882599716e+02,-6.700317465214287171e-01
1.003350897152280083e+02,-6.526393510598874625e-01
1.003839614246839034e+02,-6.352554034192907650e-01
1.004327048065424606e+02,-6.178798704116468254e-01
1.004813052106360232e+02,-6.005127164387035199e-01
1.005297480508887986e+02,-5.831539035165934637e-01
1.005780188094482099e+02,-5.658033913009398175e-01
1.006261030407724633e+02,-5.484611371124038515e-01
1.006739863756734650e+02,-5.311270959626426258e-01
1.007216545253145910e+02,-5.138012205806732347e-01
1.007690932851624552e+02,-4.964834614396088086e-01
1.008162885388924792e+02,-4.791737667837501213e-01
1.008632262622469113e+02,-4.618720826560191450e-01
1.009098925268455815e+02,-4.445783529257001931e-01
1.009562735039484096e+02,-4.272925193164878732e-01
1.010023554681690570e+02,-4.100145214348090428e-01
1.010481248011397781e+02,-3.927442967984115518e-01
1.010935679951265058e+02,-3.754817808651884636e-01
1.011386716565940986e+02,-3.582269070622356444e-01
1.011834225097212254e+02,-3.409796068151169091e-01
1.012278073998646732e+02,-3.237398095773208473e-01
1.012718132969725531e+02,-3.065074428599003920e-01
1.013154272989463465e+02,-2.892824322612660981e-01
1.013586366349514236e+02,-2.720647014971346866e-01
1.014014286686757060e+02,-2.548541724306063738e-01
1.014437909015362891e+02,-2.376507651023662959e-01
1.014857109758340954e+02,-2.204543977609829675e-01
1.015271766778558060e+02,-2.032649868933080750e-01
1.015681759409236378e+02,-1.860824472549532649e-01
1.016086968483921140e+02,-1.689066919008345713e-01
1.016487276365922412e+02,-1.517376322157787949e-01
1.016882566977227782e+02,-1.345751779451672403e-01
1.017272725826884709e+02,-1.174192372256238071e-01
1.017657640038852662e+02,-1.002697166157235087e-01
1.018037198379324764e+02,-8.312652112672221094e-02
1.018411291283518665e+02,-6.598955425328489888e-02
1.018779810881933372e+02,-4.885871800422087602e-02
1.019142651026079562e+02,-3.173391293320500933e-02
1.019499707313672445e+02,-1.461503816948150729e-02
1.019850877113298679e+02,2.498008551452656455e-03
